Object_ID, Length, Assignment
6389-3,157,NA
6390-3,140,NA
6392-3,109,NA
6393-3,70,NA
6395-3,67,NA
6401-3,135,NA
6413-3,128,NA
6415-3,134,NA
6418-3,161,562
6421-3,160,NA
6431-3,103,NA
6434-3,162,562
6435-3,165,NA
6436-3,132,NA
6438-3,154,NA
6439-3,137,NA
6441-3,148,NA
6444-3,137,NA
6446-3,168,NA
6454-3,106,NA
6456-3,142,NA
6458-3,139,NA
6463-3,133,NA
6464-3,139,NA
6465-3,153,NA
6478-3,150,NA
6479-3,166,NA
6482-3,149,NA
6483-3,146,1747
6488-3,143,NA
6490-3,87,NA
6494-3,153,562
6500-3,136,NA
6506-3,80,NA
6508-3,132,NA
6512-3,146,NA
6530-3,136,NA
6543-3,143,NA
6547-3,71,NA
6548-3,131,NA
6555-3,155,NA
6561-3,78,NA
6562-3,149,NA
6564-3,132,NA
6571-3,131,NA
6575-3,164,NA
6576-3,111,NA
6581-3,160,NA
6582-3,125,NA
6586-3,152,2047
6600-3,134,996
6604-3,127,NA
6615-3,132,NA
6616-3,83,NA
6618-3,163,NA
6619-3,79,NA
6623-3,148,NA
6625-3,133,NA
6631-3,149,NA
6640-3,105,NA
6643-3,83,NA
6646-3,135,1305
6652-3,164,NA
6653-3,132,NA
6656-3,132,NA
6657-3,81,NA
6661-3,154,62928
6662-3,129,NA
6664-3,68,NA
6667-3,60,NA
6669-3,94,1747
6670-3,135,562
6676-3,154,NA
6677-3,138,NA
6680-3,130,NA
6690-3,124,NA
6691-3,163,1747
6697-3,138,NA
6698-3,159,NA
6704-3,166,NA
6717-3,128,NA
6719-3,129,562
6721-3,141,562
6725-3,98,NA
6728-3,125,NA
6734-3,130,NA
6735-3,75,NA
6754-3,169,NA
6764-3,154,NA
6768-3,154,NA
6769-3,122,NA
6771-3,166,NA
6773-3,108,NA
6778-3,161,152480
6783-3,133,NA
6790-3,68,562
6793-3,165,NA
6798-3,164,NA
6800-3,138,NA
6803-3,61,NA
6804-3,144,NA
6816-3,137,28127
6817-3,155,NA
6825-3,130,NA
6832-3,136,NA
6838-3,89,NA
6841-3,154,NA
6862-3,152,NA
6866-3,136,NA
6868-3,163,1747
6875-3,122,NA
6877-3,141,562
6878-3,138,NA
6879-3,133,NA
6880-3,105,NA
6882-3,128,NA
6889-3,143,NA
6891-3,61,562
6895-3,134,562
6896-3,132,964
6898-3,115,225324
6911-3,131,NA
6913-3,100,NA
6915-3,136,NA
6916-3,159,NA
6917-3,128,NA
6931-3,129,NA
6935-3,132,562
6936-3,131,NA
6937-3,125,28449
6944-3,139,NA
6948-3,98,NA
6949-3,162,NA
6955-3,71,NA
6960-3,132,NA
6962-3,131,NA
6965-3,135,NA
6966-3,124,484
6967-3,122,225324
6973-3,143,NA
6978-3,60,562
6980-3,123,NA
6982-3,105,NA
6984-3,159,562
6985-3,170,562
6987-3,138,666685
6989-3,137,NA
6990-3,129,NA
6997-3,162,NA
7004-3,165,NA
7005-3,132,NA
7007-3,154,NA
7019-3,116,NA
7025-3,157,NA
7032-3,127,NA
7035-3,167,562
7038-3,170,562
7039-3,121,NA
7045-3,66,NA
7047-3,159,NA
7056-3,97,NA
7057-3,66,NA
7058-3,157,NA
7064-3,126,NA
7070-3,95,NA
7081-3,129,NA
7083-3,134,NA
7087-3,132,NA
7088-3,152,NA
7093-3,156,NA
7114-3,102,NA
7115-3,60,NA
7118-3,155,NA
7126-3,62,NA
7133-3,132,NA
7147-3,160,562
7148-3,135,NA
7155-3,138,622
7160-3,122,NA
7167-3,129,1747
7176-3,67,NA
7185-3,78,NA
7188-3,132,NA
7189-3,170,NA
7191-3,170,NA
7193-3,154,562
7194-3,159,NA
7195-3,121,NA
7199-3,144,NA
7200-3,123,562
7201-3,124,NA
7205-3,143,NA
7206-3,106,562
7207-3,64,294
7208-3,156,NA
7212-3,90,1747
7214-3,120,NA
7216-3,127,NA
7221-3,90,NA
7225-3,86,NA
7230-3,136,NA
7250-3,98,562
7252-3,130,NA
7255-3,131,NA
7262-3,129,NA
7265-3,91,NA
7266-3,130,NA
7270-3,123,NA
7295-3,76,NA
7298-3,86,NA
7300-3,156,NA
7302-3,157,NA
7304-3,139,NA
7305-3,101,NA
7306-3,153,NA
7311-3,131,NA
7321-3,84,1747
7323-3,70,NA
7325-3,75,NA
7327-3,170,NA
7331-3,114,NA
7339-3,148,NA
7346-3,127,NA
7348-3,119,NA
7350-3,133,95486
7357-3,136,NA
7362-3,158,1747
7367-3,105,NA
7373-3,131,NA
7383-3,157,NA
7387-3,138,NA
7389-3,132,NA
7390-3,132,NA
7394-3,146,NA
7399-3,159,NA
7405-3,60,NA
7408-3,133,NA
7410-3,141,NA
7419-3,158,562
7420-3,141,NA
7423-3,130,NA
7431-3,131,562
7436-3,126,NA
7437-3,130,NA
7440-3,135,NA
7442-3,148,NA
7458-3,129,1270
7460-3,153,NA
7462-3,94,NA
7466-3,118,NA
7469-3,170,NA
7470-3,135,NA
7478-3,123,NA
7482-3,143,NA
7484-3,162,NA
7488-3,135,NA
7489-3,124,NA
7491-3,83,NA
7497-3,155,NA
7503-3,165,29388
7506-3,103,NA
7508-3,91,NA
7512-3,130,1358
7529-3,170,NA
7531-3,113,NA
7536-3,150,NA
7544-3,92,NA
7547-3,69,NA
7549-3,170,NA
7554-3,127,40324
7555-3,132,NA
7559-3,61,NA
7566-3,141,NA
7568-3,65,NA
7569-3,93,NA
7570-3,168,NA
7573-3,131,NA
7574-3,129,NA
7577-3,66,NA
7579-3,139,NA
7581-3,104,NA
7583-3,77,NA
7584-3,77,666684
7601-3,129,NA
7606-3,74,NA
7612-3,115,NA
7613-3,147,NA
7615-3,85,NA
7622-3,131,NA
7623-3,108,NA
7644-3,133,NA
7648-3,133,28449
7655-3,131,NA
7662-3,104,NA
7674-3,158,NA
7677-3,69,NA
7683-3,136,NA
7684-3,128,562
7689-3,127,NA
7703-3,135,NA
7707-3,166,NA
7714-3,134,NA
7726-3,128,NA
7734-3,127,NA
7738-3,137,NA
7742-3,134,562
7743-3,96,NA
7748-3,139,1747
7750-3,131,NA
7759-3,138,1747
7760-3,159,NA
7761-3,137,NA
7766-3,136,NA
7768-3,129,1747
7769-3,121,NA
7772-3,75,NA
7787-3,126,NA
7788-3,137,NA
7790-3,163,NA
7795-3,96,NA
7796-3,138,NA
7801-3,161,NA
7806-3,101,NA
7815-3,153,NA
7816-3,128,1747
7824-3,66,NA
7828-3,93,562
7829-3,143,1747
7840-3,128,NA
7845-3,102,NA
7848-3,132,NA
7854-3,66,NA
7855-3,139,NA
7866-3,164,NA
7867-3,130,NA
7880-3,137,562
7881-3,130,NA
7887-3,133,NA
7889-3,161,NA
7890-3,137,NA
7896-3,80,NA
7898-3,166,NA
7901-3,135,NA
7915-3,123,NA
7923-3,137,NA
7924-3,153,NA
7927-3,93,NA
7932-3,89,NA
7937-3,130,NA
7938-3,135,562
7939-3,157,NA
7940-3,154,NA
7941-3,85,NA
7946-3,165,NA
7950-3,162,NA
7951-3,156,NA
7956-3,165,NA
7957-3,133,NA
7961-3,158,1747
7963-3,78,NA
7966-3,163,NA
7975-3,132,NA
7976-3,136,NA
7977-3,129,NA
7980-3,162,NA
7985-3,138,NA
7988-3,135,NA
7989-3,148,NA
7990-3,114,NA
7991-3,160,1747
7996-3,153,NA
8002-3,128,NA
8003-3,132,NA
8005-3,109,NA
8006-3,150,NA
8015-3,168,NA
8024-3,110,562
8029-3,155,NA
8031-3,138,NA
8035-3,132,NA
8040-3,138,NA
8044-3,170,NA
8048-3,61,NA
8049-3,136,562
8050-3,161,NA
8052-3,80,NA
8054-3,132,NA
8060-3,130,NA
8065-3,158,NA
8075-3,82,NA
8076-3,152,NA
8084-3,136,NA
8085-3,170,NA
8093-3,130,NA
8094-3,161,NA
8097-3,169,NA
8099-3,75,NA
8100-3,79,NA
8101-3,139,NA
8112-3,125,NA
8121-3,155,NA
8133-3,126,NA
8134-3,144,NA
8143-3,170,NA
8144-3,136,NA
8148-3,131,NA
8151-3,127,NA
8154-3,132,NA
8169-3,125,NA
8170-3,161,NA
8176-3,169,40324
8178-3,139,NA
8182-3,77,NA
8183-3,135,NA
8186-3,133,95486
8190-3,161,562
8193-3,132,NA
8198-3,146,NA
8202-3,129,NA
8206-3,60,NA
8209-3,127,NA
8211-3,170,1318
8214-3,159,NA
8216-3,129,1747
8217-3,153,NA
8220-3,142,NA
8221-3,70,562
8224-3,134,NA
8227-3,125,NA
8233-3,72,NA
8238-3,106,NA
8242-3,143,NA
8243-3,61,NA
8244-3,131,NA
8246-3,128,NA
8249-3,133,NA
8259-3,80,NA
8260-3,114,303
8265-3,77,NA
8268-3,136,548
8269-3,85,NA
8271-3,140,562
8273-3,84,NA
8276-3,152,1747
8279-3,123,225324
8280-3,108,NA
8299-3,169,1747
8305-3,126,NA
8313-3,138,NA
8314-3,164,NA
8318-3,113,225324
8321-3,155,NA
8324-3,163,NA
8330-3,142,NA
8341-3,96,NA
8346-3,146,NA
8348-3,132,NA
8350-3,124,NA
8357-3,170,NA
8360-3,133,NA
8365-3,145,NA
8367-3,60,33169
8368-3,135,NA
8375-3,128,NA
8376-3,128,NA
8379-3,164,NA
8381-3,93,NA
8382-3,154,562
8384-3,129,NA
8387-3,137,NA
8390-3,126,NA
8391-3,126,NA
8393-3,135,NA
8395-3,135,NA
8401-3,125,NA
8402-3,131,NA
8403-3,152,NA
8405-3,155,1747
8407-3,137,1747
8410-3,167,NA
8411-3,136,562
8415-3,138,NA
8417-3,74,NA
8421-3,138,NA
8429-3,166,NA
8434-3,69,NA
8436-3,124,29388
8438-3,135,NA
8441-3,140,NA
8457-3,103,NA
8461-3,128,NA
8462-3,133,NA
8466-3,170,NA
8467-3,95,NA
8471-3,167,NA
8473-3,88,NA
8481-3,73,1747
8487-3,129,NA
8492-3,75,NA
8498-3,100,NA
8501-3,106,NA
8512-3,166,NA
8513-3,156,NA
8523-3,148,NA
8526-3,126,NA
8527-3,127,NA
8528-3,79,304895
8531-3,138,NA
8532-3,93,NA
8550-3,62,NA
8554-3,130,NA
8556-3,67,NA
8559-3,129,NA
8560-3,165,NA
8565-3,135,NA
8566-3,73,NA
8567-3,137,NA
8569-3,129,NA
8572-3,153,NA
8581-3,160,NA
8587-3,124,NA
8590-3,82,NA
8595-3,148,NA
8600-3,140,562
8601-3,132,562
8607-3,71,NA
8608-3,109,NA
8623-3,137,NA
8625-3,143,NA
8626-3,137,NA
8634-3,168,NA
8641-3,125,562
8656-3,71,NA
8657-3,132,34029
8662-3,164,NA
8672-3,130,NA
8686-3,134,NA
8687-3,129,NA
8691-3,153,NA
8703-3,102,NA
8705-3,155,NA
8709-3,129,1747
8711-3,137,NA
8714-3,118,NA
8729-3,154,NA
8735-3,70,NA
8743-3,124,NA
8745-3,163,28037
8748-3,141,NA
8761-3,137,NA
8777-3,133,NA
8781-3,130,NA
8787-3,133,NA
8796-3,136,NA
8797-3,130,NA
8802-3,136,NA
8804-3,130,562
8814-3,93,NA
8816-3,124,NA
8819-3,130,1717
8821-3,84,NA
8832-3,124,329
8837-3,136,NA
8842-3,130,1747
8846-3,168,562
8847-3,153,NA
8851-3,132,40324
8859-3,88,NA
8861-3,162,NA
8863-3,72,NA
8868-3,100,NA
8870-3,139,NA
8875-3,139,NA
8880-3,158,NA
8887-3,138,NA
8888-3,128,NA
8892-3,60,562
8895-3,132,NA
8896-3,156,NA
8898-3,151,NA
8903-3,154,NA
8910-3,129,NA
8911-3,60,NA
8912-3,103,NA
8915-3,70,NA
8916-3,158,NA
8917-3,67,118748
8924-3,98,NA
8930-3,95,NA
8938-3,156,NA
8943-3,151,NA
8946-3,161,1747
8954-3,137,NA
8956-3,126,NA
8962-3,135,NA
8967-3,104,1747
8972-3,132,NA
8973-3,102,1747
8981-3,129,NA
9012-3,107,NA
9013-3,73,NA
9018-3,75,NA
9019-3,126,NA
9039-3,145,562
9048-3,60,NA
9051-3,62,NA
9052-3,74,NA
9056-3,149,NA
9066-3,135,562
9068-3,131,NA
9069-3,151,NA
9070-3,126,214
9075-3,154,NA
9076-3,149,NA
9081-3,153,NA
9087-3,60,NA
9107-3,130,562
9110-3,130,NA
9119-3,111,NA
9120-3,139,NA
9125-3,89,NA
9131-3,162,28068
9135-3,141,NA
9136-3,104,NA
9147-3,166,NA
9153-3,154,NA
9162-3,158,1747
9170-3,131,NA
9180-3,170,NA
9183-3,152,585543
9185-3,160,1747
9186-3,153,NA
9195-3,131,NA
9201-3,146,NA
9202-3,168,NA
9215-3,133,NA
9225-3,77,NA
9232-3,127,NA
9237-3,161,NA
9245-3,85,NA
9250-3,136,NA
9268-3,131,NA
9271-3,105,NA
9272-3,94,NA
9281-3,68,NA
9291-3,103,NA
9293-3,72,1415630
9300-3,132,562
9315-3,101,727
9320-3,113,NA
9325-3,132,562
9327-3,131,29388
9334-3,133,NA
9335-3,60,NA
9345-3,158,NA
9348-3,129,NA
9356-3,141,NA
9365-3,164,103731
9367-3,123,NA
9375-3,81,562
9383-3,133,NA
9387-3,128,NA
9394-3,132,NA
9397-3,161,NA
9400-3,131,NA
9402-3,127,NA
9406-3,138,1076
9407-3,63,NA
9408-3,156,NA
9410-3,60,NA
9414-3,97,NA
9419-3,98,28450
9421-3,133,NA
9423-3,154,NA
9424-3,133,NA
9425-3,71,NA
9432-3,156,562
9433-3,149,NA
9438-3,144,NA
9440-3,135,NA
9444-3,130,NA
9447-3,165,NA
9453-3,162,562
9459-3,116,NA
9463-3,157,NA
9466-3,153,NA
9469-3,149,NA
9470-3,138,NA
9479-3,64,837
9485-3,131,NA
9490-3,165,562
9505-3,136,NA
9518-3,156,NA
9527-3,122,NA
9528-3,129,NA
9530-3,148,NA
9556-3,170,1747
9570-3,149,NA
9572-3,138,NA
9574-3,158,1308
9578-3,160,NA
9579-3,164,562
9580-3,170,NA
9581-3,108,NA
9582-3,88,NA
9587-3,122,NA
9589-3,122,1747
9595-3,131,NA
9605-3,137,NA
9606-3,73,NA
9610-3,97,NA
9612-3,148,NA
9625-3,129,NA
9626-3,134,NA
9632-3,66,NA
9633-3,136,NA
9641-3,157,NA
9643-3,136,NA
9644-3,142,NA
9647-3,89,NA
9651-3,138,NA
9655-3,91,NA
9656-3,78,28251
9657-3,137,NA
9658-3,145,NA
9659-3,100,NA
9665-3,71,562
9669-3,137,NA
9681-3,97,NA
9684-3,141,NA
9691-3,117,NA
9692-3,115,NA
9696-3,133,NA
9703-3,143,NA
9705-3,157,95486
9707-3,132,NA
9712-3,134,NA
9717-3,133,NA
9722-3,123,NA
9725-3,132,NA
9736-3,101,NA
9740-3,133,NA
9748-3,125,NA
9755-3,130,NA
9759-3,141,NA
9761-3,90,NA
9767-3,134,NA
9768-3,149,NA
9778-3,135,NA
9779-3,125,NA
9782-3,125,NA
9792-3,139,NA
9797-3,170,477641
9803-3,136,NA
9807-3,153,NA
9809-3,129,NA
9811-3,169,NA
9819-3,126,NA
9823-3,130,28901
9824-3,148,NA
9826-3,129,NA
9828-3,114,NA
9829-3,131,NA
9837-3,129,NA
9838-3,118,NA
9839-3,98,NA
9841-3,156,NA
9845-3,130,NA
9851-3,163,NA
9855-3,68,NA
9873-3,135,NA
9876-3,137,NA
9880-3,94,NA
9888-3,134,NA
9903-3,130,NA
9911-3,132,1747
9912-3,163,NA
9913-3,95,NA
9918-3,135,NA
9932-3,154,NA
9938-3,116,NA
9949-3,156,NA
9950-3,128,NA
9951-3,134,NA
9956-3,65,NA
9961-3,132,NA
9965-3,94,NA
9970-3,148,NA
9972-3,158,3039
9975-3,79,NA
9984-3,119,NA
9986-3,77,NA
9992-3,124,NA
9999-3,164,NA
10005-3,147,NA
10009-3,132,NA
10011-3,127,562
10017-3,94,NA
10019-3,88,562
10029-3,138,NA
10032-3,128,NA
10033-3,78,562
10035-3,170,NA
10037-3,135,NA
10044-3,160,NA
10047-3,161,NA
10057-3,138,NA
10058-3,114,562
10060-3,105,NA
10062-3,168,NA
10063-3,143,NA
10065-3,109,NA
10066-3,137,NA
10069-3,141,NA
10070-3,162,NA
10074-3,132,NA
10077-3,136,NA
10095-3,159,NA
10096-3,153,NA
10097-3,100,NA
10098-3,152,NA
10099-3,167,1747
10101-3,114,NA
10109-3,170,NA
10111-3,106,NA
10112-3,67,NA
10113-3,165,NA
10118-3,63,NA
10125-3,129,NA
10129-3,72,NA
10131-3,81,NA
10132-3,149,NA
10137-3,88,NA
10139-3,132,NA
10146-3,139,NA
10149-3,107,NA
10154-3,60,1747
10166-3,124,NA
10177-3,151,NA
10179-3,127,NA
10181-3,150,NA
10190-3,153,NA
10191-3,137,1270
10193-3,160,NA
10194-3,135,562
10198-3,67,NA
10199-3,116,NA
10207-3,155,NA
10208-3,137,NA
10210-3,129,NA
10211-3,145,NA
10216-3,144,NA
10236-3,83,NA
10238-3,132,NA
10243-3,119,NA
10246-3,131,NA
10248-3,159,NA
10251-3,63,NA
10252-3,153,562
10265-3,133,NA
10269-3,162,NA
10270-3,143,NA
10277-3,107,NA
10279-3,62,562
10289-3,170,NA
10290-3,151,NA
10295-3,131,NA
10296-3,68,NA
10297-3,93,NA
10299-3,138,NA
10305-3,170,NA
10317-3,160,NA
10319-3,120,NA
10329-3,108,NA
10334-3,134,NA
10347-3,121,NA
10350-3,130,NA
10351-3,92,NA
10356-3,130,NA
10358-3,170,NA
10381-3,161,562
10383-3,131,NA
10387-3,158,1747
10389-3,77,NA
10394-3,165,NA
10396-3,135,NA
10399-3,129,NA
10400-3,128,NA
10413-3,147,NA
10414-3,89,NA
10417-3,140,NA
10419-3,162,NA
10420-3,126,28095
10421-3,132,NA
10438-3,71,NA
10445-3,155,562
10448-3,140,NA
10452-3,130,NA
10453-3,133,NA
10465-3,106,NA
10466-3,131,NA
10474-3,131,NA
10475-3,137,NA
10476-3,133,NA
10478-3,133,316
10489-3,115,NA
10491-3,147,NA
10499-3,61,NA
10502-3,85,NA
10515-3,135,NA
10516-3,107,NA
10520-3,158,NA
10521-3,159,NA
10522-3,132,NA
10525-3,132,NA
10528-3,133,329
10532-3,102,NA
10539-3,147,NA
10549-3,131,NA
10568-3,131,NA
10569-3,165,NA
10570-3,139,NA
10579-3,162,NA
10594-3,163,NA
10596-3,131,316
10598-3,170,1747
10599-3,166,NA
10609-3,162,NA
10614-3,163,NA
10619-3,139,NA
10622-3,80,NA
10623-3,126,NA
10640-3,134,NA
10642-3,111,562
10644-3,129,NA
10649-3,135,NA
10654-3,113,NA
10658-3,83,NA
10661-3,136,NA
10666-3,151,NA
10675-3,121,NA
10676-3,74,NA
10685-3,61,NA
10690-3,130,NA
10691-3,166,NA
10698-3,126,562
10701-3,153,NA
10705-3,154,NA
10709-3,140,NA
10715-3,129,NA
10718-3,95,NA
10719-3,77,NA
10720-3,65,NA
10721-3,107,NA
10725-3,156,NA
10728-3,170,NA
10741-3,95,NA
10755-3,136,NA
10757-3,105,NA
10758-3,137,562
10759-3,170,NA
10769-3,170,NA
10774-3,80,NA
10775-3,135,NA
10776-3,113,NA
10781-3,102,NA
10782-3,74,NA
10786-3,146,NA
10790-3,147,562
10793-3,131,NA
10797-3,151,NA
10801-3,160,NA
10809-3,125,NA
10812-3,140,NA
10818-3,129,NA
10822-3,145,NA
10823-3,132,NA
10834-3,82,NA
10835-3,164,484
10840-3,148,562
10847-3,136,NA
10849-3,75,NA
10859-3,132,NA
10865-3,150,NA
10866-3,129,NA
10871-3,132,NA
10876-3,170,NA
10877-3,64,NA
10884-3,165,NA
10889-3,130,NA
10897-3,123,NA
10902-3,129,NA
10910-3,60,1747
10916-3,86,NA
10920-3,157,NA
10923-3,133,NA
10924-3,137,NA
10925-3,133,NA
10930-3,159,NA
10933-3,132,NA
10938-3,134,NA
10942-3,66,NA
10947-3,119,NA
10948-3,134,NA
10952-3,148,NA
10954-3,63,NA
10956-3,142,NA
10962-3,78,NA
10964-3,170,624
10965-3,139,NA
10972-3,96,NA
10975-3,102,358220
10994-3,100,NA
11008-3,125,NA
11015-3,103,NA
11017-3,163,NA
11019-3,136,NA
11021-3,110,NA
11027-3,67,NA
11030-3,135,80869
11033-3,79,NA
11034-3,162,NA
11037-3,101,NA
11039-3,138,NA
11058-3,132,NA
11063-3,145,NA
11073-3,134,NA
11075-3,159,NA
11088-3,138,NA
11092-3,68,NA
11104-3,135,NA
11105-3,97,NA
11107-3,131,485
11114-3,143,NA
11126-3,132,NA
11127-3,92,NA
11128-3,157,NA
11131-3,133,562
11134-3,127,NA
11135-3,143,NA
11137-3,137,NA
11139-3,131,NA
11140-3,137,NA
11141-3,127,NA
11154-3,81,NA
11163-3,144,NA
11167-3,126,NA
11168-3,164,NA
11171-3,84,NA
11175-3,138,NA
11183-3,167,NA
11187-3,100,NA
11189-3,142,NA
11192-3,156,NA
11196-3,139,NA
11197-3,157,NA
11198-3,129,NA
11200-3,139,NA
11202-3,155,NA
11204-3,162,1747
11212-3,133,NA
11216-3,162,562
11217-3,168,NA
11218-3,130,NA
11221-3,66,624
11222-3,133,NA
11225-3,87,562
11226-3,130,NA
11228-3,83,NA
11230-3,136,NA
11238-3,132,NA
11243-3,125,NA
11244-3,125,NA
11250-3,129,NA
11252-3,106,NA
11263-3,130,NA
11265-3,121,NA
11274-3,135,NA
11277-3,132,NA
11282-3,162,NA
11286-3,162,NA
11288-3,84,NA
11289-3,71,NA
11291-3,128,NA
11302-3,151,NA
11327-3,104,NA
11329-3,170,NA
11331-3,133,NA
11333-3,159,NA
11334-3,66,NA
11336-3,137,NA
11341-3,152,NA
11356-3,79,NA
11360-3,170,1747
11363-3,170,NA
11365-3,68,NA
11373-3,134,NA
11379-3,134,NA
11384-3,129,562
11387-3,140,NA
11388-3,142,NA
11389-3,133,NA
11394-3,127,NA
11395-3,127,NA
11411-3,166,NA
11417-3,152,NA
11425-3,149,NA
11427-3,99,NA
11428-3,159,NA
11436-3,107,NA
11437-3,130,NA
11440-3,166,NA
11443-3,153,NA
11444-3,139,NA
11446-3,156,NA
11448-3,161,NA
11449-3,124,NA
11453-3,137,NA
11461-3,133,NA
11469-3,150,1747
11475-3,141,1747
11476-3,132,NA
11485-3,135,1747
11487-3,161,NA
11489-3,126,NA
11494-3,61,NA
11495-3,163,NA
11506-3,136,NA
11510-3,131,NA
11517-3,111,NA
11528-3,157,NA
11537-3,164,NA
11538-3,153,NA
11541-3,77,NA
11546-3,162,NA
11548-3,126,NA
11556-3,64,NA
11559-3,67,NA
11563-3,128,NA
11564-3,163,NA
11565-3,78,NA
11568-3,128,NA
11573-3,127,NA
11582-3,129,NA
11587-3,129,NA
11589-3,60,NA
11592-3,170,NA
11596-3,148,NA
11601-3,132,562
11604-3,130,NA
11606-3,129,NA
11609-3,105,NA
11611-3,159,NA
11613-3,162,NA
11626-3,130,NA
11627-3,129,1747
11628-3,132,NA
11632-3,149,NA
11638-3,159,NA
11640-3,136,NA
11641-3,163,NA
11644-3,62,NA
11654-3,104,NA
11663-3,74,1747
11668-3,152,NA
11669-3,142,13373
11675-3,102,1747
11678-3,133,225324
11679-3,155,NA
11693-3,123,NA
11702-3,151,28450
11703-3,162,NA
11704-3,133,NA
11705-3,139,562
11711-3,123,562
11715-3,129,NA
11725-3,130,NA
11729-3,130,NA
11730-3,134,NA
11734-3,65,NA
11735-3,132,NA
11738-3,137,NA
11740-3,151,NA
11747-3,126,NA
11761-3,64,NA
11764-3,123,NA
11765-3,75,NA
11769-3,158,NA
11770-3,70,NA
11772-3,60,NA
11776-3,130,1747
11779-3,135,NA
11782-3,164,NA
11791-3,167,562
11793-3,125,NA
11797-3,170,NA
11798-3,162,NA
11827-3,132,NA
11830-3,169,1308
11831-3,154,NA
11840-3,98,562
11846-3,135,NA
11850-3,129,1747
11856-3,137,NA
11861-3,65,NA
11863-3,71,NA
11864-3,125,NA
11870-3,129,NA
11872-3,69,NA
11880-2,86,NA
11883-2,149,NA
11884-2,69,NA
11889-2,170,NA
11891-2,127,NA
11897-2,106,NA
11899-2,133,NA
11902-2,156,NA
11905-2,136,NA
11916-2,103,NA
11931-2,131,562
11937-2,152,NA
11938-2,131,NA
11944-2,108,NA
11945-2,141,NA
11950-2,129,NA
11955-2,62,NA
11961-2,168,1747
11966-2,69,NA
11975-2,161,562
11992-2,112,NA
11993-2,127,NA
11996-2,170,NA
11997-2,128,NA
12002-2,127,NA
12003-2,125,NA
12004-2,129,NA
12005-2,126,NA
12013-2,165,NA
12015-2,85,NA
12016-2,132,NA
12017-2,166,NA
12018-2,131,NA
12021-2,129,NA
12022-2,67,NA
12038-2,122,NA
12040-2,162,NA
12044-2,153,NA
12045-2,133,NA
12046-2,154,NA
12049-2,144,NA
12052-2,135,NA
12054-2,135,NA
12059-2,127,316
12060-2,126,NA
12061-2,153,NA
12064-2,84,NA
12066-2,154,NA
12072-2,87,NA
12074-2,166,NA
12075-2,98,NA
12080-2,72,NA
12095-2,130,NA
12098-2,98,NA
12100-2,170,NA
12103-2,137,NA
12105-2,111,NA
12113-2,107,NA
12119-2,158,NA
12122-2,128,NA
12127-2,76,1747
12137-2,94,NA
12140-2,158,NA
12141-2,161,NA
12150-2,101,NA
12151-2,128,NA
12164-2,122,NA
12166-2,115,NA
12168-2,133,29385
12170-2,111,NA
12173-2,160,NA
12180-2,148,562
12188-2,131,NA
12191-2,87,NA
12194-2,135,NA
12205-2,143,259537
12208-2,138,1747
12210-2,160,562
12211-2,124,NA
12213-2,132,NA
12217-2,65,NA
12218-2,166,NA
12221-2,143,NA
12222-2,85,NA
12226-2,133,NA
12230-2,130,NA
12232-2,120,1063
12235-2,116,NA
12236-2,62,NA
12237-2,129,NA
12241-2,138,NA
12246-2,80,562
12249-2,142,NA
12251-2,122,NA
12253-2,146,NA
12264-2,116,NA
12268-2,130,562
12271-2,67,NA
12280-2,153,NA
12282-2,167,158080
12284-2,63,NA
12287-2,156,NA
12288-2,123,NA
12295-2,162,NA
12297-2,63,NA
12298-2,92,NA
12303-2,170,562
12319-2,163,NA
12321-2,138,562
12327-2,133,NA
12336-2,158,NA
12337-2,133,NA
12340-2,143,562
12342-2,170,NA
12345-2,139,NA
12351-2,147,NA
12353-2,170,NA
12356-2,62,NA
12359-2,138,NA
12360-2,89,NA
12371-2,131,NA
12373-2,101,562
12374-2,124,NA
12375-2,100,NA
12381-2,103,NA
12383-2,135,NA
12384-2,92,NA
12385-2,160,NA
12386-2,119,NA
12390-2,102,NA
12396-2,66,NA
12407-2,120,NA
12408-2,162,NA
12409-2,133,NA
12410-2,106,NA
12416-2,170,28901
12419-2,128,NA
12427-2,161,NA
12436-2,88,NA
12438-2,148,NA
12441-2,152,NA
12445-2,135,562
12447-2,131,NA
12452-2,142,NA
12456-2,132,327160
12459-2,153,NA
12460-2,139,NA
12461-2,142,NA
12474-2,65,562
12482-2,149,NA
12484-2,146,NA
12490-2,162,NA
12492-2,91,NA
12494-2,93,NA
12497-2,134,NA
12504-2,162,NA
12510-2,146,NA
12518-2,130,NA
12519-2,147,1747
12526-2,128,NA
12527-2,88,NA
12528-2,162,NA
12532-2,133,NA
12535-2,120,NA
12538-2,61,232721
12540-2,144,NA
12544-2,96,NA
12547-2,130,NA
12551-2,132,NA
12557-2,141,NA
12564-2,134,1747
12573-2,137,NA
12578-2,162,562
12579-2,152,NA
12580-2,158,623
12583-2,170,562
12584-2,61,NA
12588-2,103,NA
12591-2,91,NA
12601-2,68,1747
12604-2,152,NA
12605-2,162,562
12607-2,130,562
12608-2,150,NA
12612-2,127,NA
12613-2,89,NA
12614-2,154,NA
12617-2,119,NA
12623-2,159,NA
12630-2,133,NA
12631-2,160,1747
12643-2,92,NA
12645-2,128,NA
12646-2,112,NA
12648-2,123,NA
12649-2,79,NA
12654-2,89,NA
12659-2,64,NA
12663-2,137,562
12667-2,149,NA
